Field,Value
"jpark37,wangshaohui",1
"juvester,Colin Edwards",1
"juvester,Gol-D-Ace",1
"juvester,jp9000",1
"jw0z96,jp9000",1
"lucha,David Plappert",1
"luz.paz,Exeldro",1
"jp9000,mntone",1
"jp9000,nkmerrill",1
"jp9000,pkviet",1
"jp9000,praveenkumar",1
"jp9000,tytan652",1
"jp9000,vokama",1
"jpark37,Daniel Escoz",1
"sunjingzhao,jp9000",1
"test,Exeldro",1
"tlivegaming,jpark37",1
"luz.paz,Matt Gajownik",1
"mape,jp9000",1
"martell,Bl00drav3n",1
"mntone,adocilesloth",1
"nico,Philipp Bauer",1
"pkv,Kurt Kartaltepe",1
"pkv,Norihiro Kamae",1
"pkv,Richard Stanway",1
"pkv,Roman Huts",1
"pkv,Ryan Foster",1
"pkv,Yuriy Chumak",1
"jpark37,Warchamp7",1
"jpark37,cg2121",1
"wpstream,Be1erafon",1
"tt2468,Clayton Groeneveld",1
"tt2468,Jeremy Woertink",1
"tt2468,John Bradley",1
"tt2468,Kasin Sparks",1
"Caitlin Potter,jp9000",1
"CarrotCodes,Ryan Foster",1
"Chip Bradford,cg2121",1
"Chip Bradford,derrod",1
"Alex Anderson,James Park",1
"tytan652,Warchamp7",1
"tytan652,cg2121",1
"tytan652,gxalpha",1
"tytan652,jpark37",1
"sergey,Richard Stanway",1
"Gol-D-Ace,Clayton Groeneveld",1
"Ryan Foster,Ruwen Hahn",1
"Ryan Foster,Sean DuBois",1
"AuroraWright,PatTheMav",1
"Andrew Tropin,VodBox",1
"Anry,jp9000",1
"Anton Bershanskiy,Clayton Groeneveld",1
"Anton Bershanskiy,Peter ""Marenthyu"" Fredebold",1
"Aleks Todorov,gxalpha",1
"pkviet,Joel Bethke",1
"pkviet,craftwar",1
"Andreas Reischuck,jp9000",1
"tytan652,pkv",1
"tytan652,田七不甜",1
"wang-bin,Colin Edwards",1
"wangshaohui,Kurt Kartaltepe",1
"wanhongqing,jpark37",1
,
Committer Timezone Distribution,Unique Timezones: 22
Timezone,Commits
+00:00,56
+01:00,871
+02:00,1410
+03:00,68
+03:30,1
+04:00,4
+04:30,3
+05:00,2
+07:00,2
+08:00,34
+09:00,28
+10:00,201
+11:00,224
+12:00,24
+13:00,36
-02:00,9
-03:00,351
-04:00,1201
-05:00,826
-06:00,454
-07:00,6299
-08:00,2686
,
Contributors Experience,Average across 7767 files: 88.07%
File,Top Contributor Share (%)
build/.gitignore,100.00
config.mak,100.00
libobs-d3d11/GS_D3D11Exports.h,100.00
libobs-d3d11/GS_D3D11IndexBuffer.cpp,100.00
libobs-d3d11/GS_D3D11SamplerState.cpp,100.00
libobs-d3d11/GS_D3D11Shader.cpp,100.00
libobs-d3d11/GS_D3D11ShaderProcessor.cpp,100.00
libobs-d3d11/GS_D3D11ShaderProcessor.hpp,100.00
libobs-d3d11/GS_D3D11StageSurf.cpp,100.00
libobs-d3d11/GS_D3D11SubSystem.cpp,100.00
