Field,Value
"Adam Ginsburg (keflavich),Michael Droettboom",1
"Adam Ginsburg (keflavich),Matthew Craig",1
"odidev,Stuart Mumford",1
"nstarman,Marten van Kerkwijk",1
"nmearl,Erik Tollerud",1
"nmearl,Clare Shanahan",1
"mzhengxi,Chiara Marmo",1
"mvnnn,Jörg Dietrich",1
"mtzhisham,Moataz Hisham",1
"mminin,Marten van Kerkwijk",1
"luzuku,Michael Droettboom",1
"Adrian Price-Whelan,P. L. Lim",1
"Lauren Glattly,Pey Lian Lim",1
"Laura L Watkins,rirze",1
"Larry Bradley,hamogu",1
"Larry Bradley,crawfordsm",1
"Larry Bradley,adonath",1
"Larry Bradley,Timothy P. Ellsworth Bowers",1
"Larry Bradley,Stuart Mumford",1
"Larry Bradley,Shantanu",1
"Larry Bradley,Nathaniel Starkman (@nstarman)",1
"Larry Bradley,Matteo Bachetti",1
"Larry Bradley,Matej Stuchlik",1
"Larry Bradley,Marten H. van Kerkwijk",1
"Larry Bradley,James Tocknell",1
"Larry Bradley,Jake VanderPlas",1
"Larry Bradley,Hugo Buddelmeijer",1
"Larry Bradley,Gregory Dubois-Felsmann",1
"Karl Gordon,Anne Archibald",1
"Kacper Kowalik,Erik M. Bray",1
"K.A. Oman,Pey Lian Lim",1
"Jörg Dietrich,Ze Vinicius",1
"Jörg Dietrich,Simon Conseil",1
"Julien Woillez,Tom",1
"Julien Woillez,Thomas Robitaille",1
"Julien Woillez,Michael Droettboom",1
"Julien Woillez,Marten van Kerkwijk",1
"Julien Woillez,Ed Slavich",1
"Juanjo Bazán,jimboH",1
"Juan Luis Cano Rodríguez,perrygreenfield",1
"Leo Singer,Anne Archibald",1
"Lehman Garrison,Brigitta Sipocz",1
"Leah Fulmer,P. L. Lim",1
"Laurie Stephey,Simon Conseil",1
"MSeifert04,Tom Aldcroft",1
"MSeifert04,Thomas Robitaille",1
"MSeifert04,Pey Lian Lim",1
"MSeifert04,Matt Craig",1
"MSeifert04,Marten van Kerkwijk",1
"MSeifert04,Daria Cara",1
"MSeifert04,Bruno Oliveira",1
"Léni Gauffier,Chiara Marmo",1
"Lisa,hamogu",1
"Leonardo Ferreira,Pey Lian Lim",1
"Leonardo Ferreira,Erik M. Bray",1
"Leo Singer,hamogu",1
"Leo Singer,Stuart Mumford",1
"Leo Singer,Simon Conseil",1
"Leo Singer,Shailesh Ahuja",1
"Leo Singer,Marten van Kerkwijk",1
"Joseph Jon Booker,Asra Nizami",1
"Marten van Kerkwijk,Albert Y. Shih",1
"Marten van Kerkwijk,Al Niessner",1
"Marten Henric van Kerkwijk,Marten van Kerkwijk",1
"Marten Henric van Kerkwijk,Clément Robert",1
"Marten H. van Kerkwijk,Simon Conseil",1
"Marten H. van Kerkwijk,Marten van Kerkwijk",1
"Marten H. van Kerkwijk,Eero Vaher",1
"Mark Taylor,Thomas Robitaille",1
"Mark Fardal,Tom Aldcroft",1
"Mark Fardal,P. L. Lim",1
"ManonMarchand,Manon",1
"Manon,Tom Donaldson",1
"Manodeep Sinha,Tom Aldcroft",1
"Manas Satish Bedmutha,Brigitta Sipocz",1
"MSeifert04,Yannick Copin",1
"Marten van Kerkwijk,Bruce Merry",1
"Marten van Kerkwijk,Brett M. Morris",1
"Marten van Kerkwijk,Azalee Bostroem",1
"Marten van Kerkwijk,Axel Donath",1
"Juan Luis Cano Rodríguez,himanshupathak21061998",1
"Juan Luis Cano Rodríguez,Thomas Robitaille",1
"Juan Luis Cano Rodríguez,P. L. Lim",1
"Juan Luis Cano Rodríguez,Dan D'Avella",1
"Juan Luis Cano Rodríguez,Adrian Price-Whelan",1
"Joseph Schlitz,Tim Jenness",1
"Joseph Schlitz,Thomas Robitaille",1
"Joseph Schlitz,Brigitta Sipocz",1
"Joseph Ryan,Thomas Robitaille",1
"Joseph Long,Thomas Robitaille",1
"Joseph Long,Evert Rol",1
"Joseph Jon Booker,Michael Droettboom",1
"Marten van Kerkwijk,Lauren Glattly",1
"Marten van Kerkwijk,Karan",1
"Marten van Kerkwijk,K.A. Oman",1
"Marten van Kerkwijk,Julien Woillez",1
"Marten van Kerkwijk,John K. Parejko",1
"Marten van Kerkwijk,James E.H. Turner",1
"Marten van Kerkwijk,Jake VanderPlas",1
"Marten van Kerkwijk,George",1
"Marten van Kerkwijk,Ed Slavich",1
"Marten van Kerkwijk,E. Madison Bray",1
"Marten van Kerkwijk,David Stansby",1
"Marten van Kerkwijk,Daniel D'Avella",1
"Marten van Kerkwijk,Clément Robert",1
"Marten van Kerkwijk,Clare Shanahan",1
"Marten van Kerkwijk,Christian Hettlage",1
"Marten van Kerkwijk,Chris Beaumont",1
"Marten van Kerkwijk,Mihai Cara",1
"Marten van Kerkwijk,Michael Zhang",1
"Marten van Kerkwijk,Michael Mueller",1
"Jonathan Whitmore,hamogu",1
"Jonathan Sick,Michael Droettboom",1
"Johnny Greco,Adrian Price-Whelan",1
"John Parejko,pre-commit-ci[bot]",1
"John Parejko,Nathaniel Starkman (@nstarman)",1
"John K. Parejko,Simon Conseil",1
"John Fisher,Marten van Kerkwijk",1
"Joe Philip Ninan,Erik M. Bray",1
"Joe Lyman,Erik M. Bray",1
"Marten van Kerkwijk,Matthew Craig",1
"Marten van Kerkwijk,Matt Craig",1
"Marten van Kerkwijk,Matej Stuchlik",1
"Marten van Kerkwijk,Leo Singer",1
"Jerry Ma,Nadia Dencheva",1
"Jero Bado,P. L. Lim",1
"JaviPG,Larry Bradley",1
"Jamie Kennea,Tom Aldcroft",1
"James Turner,hamogu",1
"James Noss,cclauss",1
"James Noss,Mike Alexandersen (on Vancouver)",1
"James Noss,Erik Tollerud",1
"James Noss,Brigitta Sipocz",1
"James Noss,Adrian Price-Whelan",1
"James Noss,Adam Ginsburg (keflavich)",1
"James E.H. Turner,Tom Aldcroft",1
"Marten van Kerkwijk,Ole Streicher",1
"Marten van Kerkwijk,Nicholas S. Kern",1
"Marten van Kerkwijk,Neil Parley",1
"Marten van Kerkwijk,Neil Crighton",1
"Matt,Michael Droettboom",1
"Matt,Matt Davis",1
"Matt,Erik Bray",1
"Matt,Adrian Price-Whelan",1
"Matej Stuchlik,Adam Ginsburg (keflavich)",1
"MatCat776,P. L. Lim",1
"Marten van Kerkwijk,yashkmr99",1
"Marten van Kerkwijk,luzuku",1
"Marten van Kerkwijk,ikkamens",1
"Marten van Kerkwijk,himanshupathak21061998",1
"Marten van Kerkwijk,hamogu",1
"Marten van Kerkwijk,aniketmkulkarni",1
"Marten van Kerkwijk,Yash",1
"Marten van Kerkwijk,Ritiek Malhotra",1
"Marten van Kerkwijk,Raghuram Devarakonda",1
"Marten van Kerkwijk,Pey Lian Lim (Github)",1
"Matteo Bachetti,Larry Bradley",1
"Matteo Bachetti,Erik M. Bray",1
"Matteo Bachetti,Derek Homeier",1
"Matt Davis,Thomas Robitaille",1
"Matt Davis,Prasanth Nair",1
"Matt Davis,Michael Droettboom",1
"Matt Craig,yashkmr99",1
"Matt Craig,pre-commit-ci[bot]",1
"Matt Craig,Tom Aldcroft",1
"Matt Craig,Thomas Robitaille",1
"Matt Craig,Nadia Dencheva",1
"Matt Craig,Matthew Craig",1
"Matt Craig,Matteo Bachetti",1
"Matt Craig,Marten van Kerkwijk",1
"Matt Craig,John Parejko",1
"Matt Craig,Alex Conley",1
"Matthew Craig,Larry Bradley",1
"Matthew Craig,Kyle Barbary",1
"Matthew Craig,Geert Barentsen",1
"Matthew Craig,Erik M. Bray",1
"Matthew Craig,Erik Bray",1
"Matthew Craig,Brigitta Sipocz",1
"Matthew Brett,Brigitta Sipocz",1
"Matthew Bourque,hamogu",1
"Matteo Bachetti,taranu",1
"Matteo Bachetti,lingxz",1
"Matteo Bachetti,github-actions",1
"Matteo Bachetti,Tom Aldcroft",1
"Matteo Bachetti,Simon Conseil",1
"Matteo Bachetti,P. L. Lim",1
"Matteo Bachetti,Nathaniel Starkman (@nstarman)",1
"Matteo Bachetti,Michael Seifert",1
"Matthew Craig,duckrojo",1
"Matthew Craig,Pey Lian Lim",1
"Matthew Craig,Megan Sosey",1
"James E.H. Turner,Rocio Kiman",1
"James E.H. Turner,Nadia Dencheva",1
"James E.H. Turner,Michael Droettboom",1
"James E.H. Turner,Matthew Craig",1
"James E.H. Turner,Marten van Kerkwijk",1
"James E.H. Turner,Larry Bradley",1
"James E.H. Turner,Helen Sherwood-Taylor",1
"James Davies,csimpson",1
"James Davies,Mike Alexandersen (on Vancouver)",1
"James Davies,Larry Bradley",1
"James Davies,Kewei Li",1
"James Davies,Julien Woillez",1
"James Davies,Erik Tollerud",1
"Michael Droettboom,Francesco Biscani",1
"Michael Droettboom,Evert Rol",1
"Michael Droettboom,AnthonyHorton",1
"Michael Droettboom,Alex Conley",1
"Michael Droettboom,Adrian Price-Whelan",1
"Michael Brewer,Michael K. Brewer",1
"Megan Sosey,Matthew Craig",1
"Maximillian Weber,pre-commit-ci[bot]",1
"Maximilian Nöthe,Stuart Littlefair",1
"Maximilian Nöthe,Simon Conseil",1
"Maximilian Nöthe,Nathaniel Starkman (@nstarman)",1
"Maximilian Nöthe,Erik Tollerud",1
"Maximilian Nöthe,Adrian Price-Whelan",1
"Max Voronkov,Brigitta Sipőcz",1
"Max Silbiger,Ze Vinicius",1
"Matthew Petroff,Tom Aldcroft",1
"Michael Droettboom,Karan",1
"Michael Droettboom,Jörg Dietrich",1
"Jakob Maljaars,Tom Aldcroft",1
"Jake VanderPlas,Thomas Robitaille",1
"Jake VanderPlas,Stuart Mumford",1
"Jake VanderPlas,Marten van Kerkwijk",1
"Jake VanderPlas,Erik Tollerud",1
"Jake VanderPlas,Erik M. Bray",1
"Jake VanderPlas,Adrian Price-Whelan",1
"J. Xavier Prochaska,Thomas Robitaille",1
"J. Xavier Prochaska,Pey Lian Lim",1
"Hélvio Peixoto,pre-commit-ci[bot]",1
"Hélvio Peixoto,Simon Conseil",1
"Humna,Brigitta Sipocz",1
"Hugo Buddelmeijer,Stuart Mumford",1
"Michael Droettboom,James E.H. Turner",1
"Hans Moritz Günther,Karl Gordon",1
"Hans Moritz Günther,Brigitta Sipocz",1
"H. Moritz Günther,P. L. Lim",1
"Griffin Hosseinzadeh,Simon Conseil",1
"Griffin Hosseinzadeh,Matthew Craig",1
"Griffin Hosseinzadeh,Marten van Kerkwijk",1
"Gregory Dubois-Felsmann,Stuart Mumford",1
"Gordon Gibb,Tom Aldcroft",1
"Giorgio Calderone,Erik Tollerud",1
"Georgiana Ogrean,Srikrishna Sekhar",1
"Michael Droettboom,Simon Conseil",1
"Michael Droettboom,Paul Hirst",1
"Michael Droettboom,Miguel de Val-Borro",1
"Michael Droettboom,Michael Mueller",1
"Michael Droettboom,Matthew Craig",1
"Michael Droettboom,Matt",1
"Michael Seifert,Mihai Cara",1
"Michael Seifert,Matthew Craig",1
"Michael Seifert,Joseph Long",1
"Michael Seifert,J. Xavier Prochaska",1
"Michael Seifert,Griffin Hosseinzadeh",1
"Michael Seifert,David M. Palmer",1
"Michael Seifert,AustereCuriosity",1
"Michael Seifert,AnthonyHorton",1
"Michael Seifert,Adam Ginsburg (keflavich)",1
"Michael Mueller,hamogu",1
"Michael Mueller,Pey Lian Lim",1
"Michael Mueller,Erik Tollerud",1
"Michael Hoenig,Thomas Robitaille",1
"Michael Droettboom,kaichogami",1
"Michael Droettboom,britgit",1
"Hans Moritz Günther,Moritz Guenther",1
"Michael Seifert,aniketmkulkarni",1
"Michael Seifert,Ze Vinicius",1
"Geert Barentsen,perrygreenfield",1
"Geert Barentsen,Thomas Robitaille",1
"Geert Barentsen,Pey Lian Lim",1
"Geert Barentsen,Larry Bradley",1
"Geert Barentsen,Erik Tollerud",1
"Geert Barentsen,Erik M. Bray",1
"Geert Barentsen,Brigitta Sipocz",1
"Gabriel Brammer,Thomas Robitaille",1
"Gabriel Brammer,Gabe Brammer",1
"Gabriel Brammer,David Stansby",1
"Gabriel,Tom Aldcroft",1
"Gabe Brammer,Gabriel Brammer",1
"GIT Admin,Thomas Robitaille",1
"Michael Seifert,Pratik151",1
"Mihai Cara,Stuart Littlefair",1
"Mihai Cara,Simon Conseil",1
"Mihai Cara,Pey Lian Lim",1
"Mihai Cara,Nick Murphy",1
"Mihai Cara,Nadia Dencheva",1
"Mihai Cara,Michael Droettboom",1
"Mihai Cara,Matt Craig",1
"Mihai Cara,Kris Stern",1
"Mihai Cara,Gregory Simonian",1
"Mihai Cara,Erik Tollerud",1
"Mihai Cara,Brigitta Sipocz",1
"Miguel de Val-Borro,Michael Droettboom",1
"Michele Mastropietro,Brigitta Sipocz",1
"Michele Costa,Bojan Nikolic",1
"Michael Wood-Vasey,Thomas Robitaille",1
"Michael Wood-Vasey,Erik Tollerud",1
"Evert Rol,Thomas Robitaille",1
"Evert Rol,Stefan Nelson",1
"Evert Rol,Simon Conseil",1
"Evert Rol,Pey Lian Lim",1
"Evert Rol,Marten van Kerkwijk",1
"Evert Rol,Erik Tollerud",1
"Evert Rol,Brigitta Sipocz",1
"Evert Rol,Anchit Jain",1
"Erin Allard,E. M. Bray",1
"Erik Tollerud,shilpi_jc",1
"Erik Tollerud,nmearl",1
"Moritz Guenther,Marten van Kerkwijk",1
"Mohan Agrawal,Simon Conseil",1
"Mikołaj,Daniel D'Avella",1
"Mike McCarty,Erik Tollerud",1
"Mihai Cara,Tom Aldcroft",1
"Erik Tollerud,Steven Crawford",1
"Erik Tollerud,Steve Crawford",1
"Erik Tollerud,Nicholas Earl",1
"Erik Tollerud,Neil Crighton",1
"Erik Tollerud,Neal McBurnett",1
"Nadia Dencheva,James Davies",1
"Nadia Dencheva,Ed Slavich",1
"Nadia Dencheva,Derek Homeier",1
"Nadia Dencheva,Daniel Ruschel Dutra",1
"Nadia Dencheva,Daniel D'Avella",1
"Nadia Dencheva,Benjamin Alan Weaver",1
"Nadia Dencheva,Anne Archibald",1
"Mubin Manasia,Nathaniel Starkman",1
"Francesco Biscani,Michael Droettboom",1
"Francesco Biscani,Erik Tollerud",1
"Felix Yan,Marten van Kerkwijk",1
"Erik Tollerud,Max Silbiger",1
"Erik Tollerud,Matt",1
"Erik Tollerud,Lauren Glattly",1
"Erik Tollerud,Juan Luis Cano Rodríguez",1
"Erik Tollerud,Joseph Jon Booker",1
"Nadia Dencheva,Steve Crawford",1
"Nadia Dencheva,Matthew Craig",1
"Nadia Dencheva,Matteo Bachetti",1
"Nadia Dencheva,Leo Singer",1
"Nadia Dencheva,Karl Gordon",1
"Nadia Dencheva,James Noss",1
"Erik Tollerud,lingxz",1
"Erik Tollerud,hamogu",1
"Erik Tollerud,Zlatan Vasović",1
"Erik Tollerud,Wolfgang Kerzendorf",1
"Erik Tollerud,Tito Dal Canton",1
"Erik Tollerud,James E.H. Turner",1
"Erik Tollerud,J. Xavier Prochaska",1
"Erik Tollerud,David Stansby",1
"Erik Tollerud,David Shupe",1
"Erik Tollerud,Dan Foreman-Mackey",1
"Erik Tollerud,Clément Robert",1
"Erik Tollerud,Brigitta Sipőcz",1
"Nathaniel Starkman (@nstarman),Ed Slavich",1
"Nathaniel Starkman (@nstarman),Derek Homeier",1
"Nathaniel Starkman,pre-commit-ci[bot]",1
"Nathaniel Starkman,P. L. Lim",1
"Nathanial Hendler,Brigitta Sipocz",1
"Nadia Dencheva,broulston",1
"Nadia Dencheva,Wolfgang Kerzendorf",1
"Erik Tollerud,Michael Wood-Vasey",1
"Erik Tollerud,Michael Mueller",1
"Erik Tollerud,Anany Shrey Jain",1
"Erik Tollerud,Alex Conley",1
"Erik Tollerud,Albert Y. Shih",1
"Erik Tollerud,Adam Ginsburg",1
"Erik M. Bray,lingxz",1
"Erik M. Bray,britgit",1
"Erik M. Bray,Simon Gibbons",1
"Nathaniel Starkman (@nstarman),Simon Conseil",1
"Nathaniel Starkman (@nstarman),Roy Smart",1
"Nathaniel Starkman (@nstarman),Pey Lian Lim (Github)",1
"Nathaniel Starkman (@nstarman),Nathaniel Max Rosenthal Starkman",1
"Nathaniel Starkman (@nstarman),Maximilian Nöthe",1
"Nathaniel Starkman (@nstarman),Jose Sabater",1
"Nathaniel Starkman (@nstarman),Geert Barentsen",1
"Nathaniel Starkman (@nstarman),Eli Rykoff",1
"Erik Tollerud,John Parejko",1
"P. L. Lim,Adrian Price-Whelan",1
"P. L. Lim,Adam Ginsburg (keflavich)",1
"Ole Streicher,Simon Conseil",1
"Ole Streicher,Pratik151",1
"Ole Streicher,Anchit Jain",1
"Nimit Bhardwaj,Simon Conseil",1
"Nimit Bhardwaj,Michael Seifert",1
"Nick Murphy,Derek Homeier",1
"Nick Murphy,Albert Y. Shih",1
"Nicholas Saunders,Brigitta Sipocz",1
"Neil Parley,Tom Aldcroft",1
"Neil Crighton,Marten van Kerkwijk",1
"Neil Crighton,Erik Bray",1
"Nathaniel Starkman (@nstarman),pre-commit-ci[bot]",1
"Erik Tollerud,Brett Morris",1
"Erik Tollerud,AustereCuriosity",1
"P. L. Lim,Stuart Mumford",1
"P. L. Lim,Pey Lian Lim (Github)",1
"P. L. Lim,Nathaniel Starkman",1
"Erik M. Bray,Sergio Pascual",1
"Erik M. Bray,Ryan Abernathey",1
"Erik M. Bray,Michael Seifert",1
"Erik M. Bray,Matej Stuchlik",1
"Erik M. Bray,Kacper Kowalik",1
"Erik M. Bray,Julien Woillez",1
"Erik M. Bray,Jonathan Whitmore",1
"Erik M. Bray,James Turner",1
"Erik M. Bray,Jake VanderPlas",1
"P. L. Lim,Matteo Bachetti",1
"P. L. Lim,Marten Henric van Kerkwijk",1
"P. L. Lim,Leo Singer",1
"P. L. Lim,Kris Stern",1
"Erik M. Bray,Derek Homeier",1
"Erik M. Bray,Chris Beaumont",1
"Erik M. Bray,AnthonyHorton",1
"Erik M. Bray,Alex Hagen",1
"Erik M. Bray,Adrian Price-Whelan",1
"Erik M. Bray,Adam Ginsburg (keflavich)",1
"Erik Bray,hamogu",1
"Erik Bray,Tom Aldcroft",1
"Erik Bray,Rashid Khan",1
"Erik Bray,Nadia Dencheva",1
"Paul Huwe,Nadia Dencheva",1
"Paul Hirst,Larry Bradley",1
"Patti Carroll,Joseph Jon Booker",1
"Patricio Rojo,Matthew Craig",1
"P. L. Lim,github-actions",1
"P. L. Lim,William Jamieson",1
"Erik Bray,Marten van Kerkwijk",1
"Erik Bray,Christoph Deil",1
"Erik Bray,Adrian Price-Whelan",1
"Eli Rykoff,Nathaniel Starkman (@nstarman)",1
"Eero Vaher,nstarman",1
"Eero Vaher,William Jamieson",1
"Eero Vaher,Varun Nikam",1
"Pey Lian Lim,AustereCuriosity",1
"Pey Lian Lim,Alexander Conley",1
"Pey Lian Lim,Alex Conley",1
"Peter Yoachim,Pey Lian Lim",1
"Peter Cock,Brigitta Sipőcz",1
"Pauline Barmby,Thomas Robitaille",1
"Paul Sladen,Stuart Littlefair",1
"Paul Sladen,Marten van Kerkwijk",1
"Paul Price,Marten van Kerkwijk",1
"Pey Lian Lim,Pey Lian Lim (Github)",1
"Pey Lian Lim,Perry Greenfield",1
"Pey Lian Lim,Nabil Freij",1
"Pey Lian Lim,Matthew Craig",1
"Pey Lian Lim,Leo Singer",1
"Pey Lian Lim,Juan Luis Cano Rodríguez",1
"Pey Lian Lim,Jerry Ma",1
"Pey Lian Lim,Gregory Dubois-Felsmann",1
"Pey Lian Lim,Erik Bray",1
"Pey Lian Lim,Eero Vaher",1
"Pey Lian Lim,E. Madison Bray",1
"Pey Lian Lim,Douglas Burke",1
"Pey Lian Lim,Daniel D'Avella",1
"Pey Lian Lim,Dan D'Avella",1
"Pey Lian Lim,Clare Shanahan",1
"Pey Lian Lim,Bryce Kalmbach",1
"Pey Lian Lim,perrygreenfield",1
"Pey Lian Lim,iamsoto",1
"Pey Lian Lim,Ze Vinicius",1
"Eero Vaher,Nathaniel Starkman",1
"Eero Vaher,Matt Craig",1
"Eero Vaher,Marten Henric van Kerkwijk",1
"Eero Vaher,Marten H. van Kerkwijk",1
"Eero Vaher,Larry Bradley",1
"Eero Vaher,James Davies",1
"Eero Vaher,Henry Schreiner",1
"Eero Vaher,Felipe Gameleira",1
"Ed Slavich,Tom Donaldson",1
"Ed Slavich,Simon Conseil",1
"Ed Slavich,Pey Lian Lim",1
"Ed Slavich,Nicolas Tessore",1
"Ed Slavich,Lee Spitler",1
"Ed Slavich,James Davies",1
"E. Madison Bray,Tom Aldcroft",1
"E. Madison Bray,Simon Conseil",1
"E. Madison Bray,Nathaniel Starkman (@nstarman)",1
"E. Madison Bray,Maik Nijhuis",1
"E. M. Bray,kelle",1
"Duncan Macleod,Tom Aldcroft",1
"Douglas Burke,Erik Tollerud",1
"Doron Behar,Marten van Kerkwijk",1
"Dominik Klaes,hamogu",1
"Derek Homeier,pre-commit-ci[bot]",1
"Derek Homeier,Sadie Bartholomew",1
"Pey Lian Lim (Github),Thomas Robitaille",1
"Pey Lian Lim (Github),Pey Lian Lim",1
"Pey Lian Lim (Github),Eero Vaher",1
"Pey Lian Lim,sashmish",1
"Sadie Bartholomew,Anne Archibald",1
"Ryan Fox,Tom Aldcroft",1
"Ryan Abernathey,Michael Droettboom",1
"Ryan Abernathey,Matej Stuchlik",1
"Rui Xue,Tom Aldcroft",1
"Roy Smart,Nick Murphy",1
"Roban Hultman Kramer,Neil Crighton",1
"Ritiek Malhotra,Brigitta Sipocz",1
"Richard R,Steve Guest",1
"Ricardo Ogando,Simon Conseil",1
"Ricardo Ogando,Pey Lian Lim",1
"Ricardo Fonseca,Pey Lian Lim",1
"Rasmus Handberg,Mihai Cara",1
"Pratik151,Erik Tollerud",1
"Pratik151,Erik M. Bray",1
"Porter Averett,Eero Vaher",1
"Derek Homeier,Nathaniel Starkman (@nstarman)",1
"Derek Homeier,Mihai Cara",1
"Derek Homeier,Ed Slavich",1
"Derek Homeier,E. Madison Bray",1
"Derek Homeier,Brigitta Sipocz",1
"Derek Homeier,Anne Archibald",1
"Deen-dot,Deen-Dot",1
"David Stansby,Tom Aldcroft",1
"David Stansby,Stuart Littlefair",1
"Sara Ogaz,Stuart Mumford",1
"Sara Ogaz,Simon Conseil",1
"Sara Ogaz,Michael Seifert",1
"Sara Ogaz,Marten van Kerkwijk",1
"Sam Van Kooten,Matt Craig",1
"Sam Holt,Eero Vaher",1
"Sam Bianco,Simon Conseil",1
"David Stansby,Nathaniel Starkman (@nstarman)",1
"David Stansby,Marten van Kerkwijk",1
"David Stansby,Alex Conley",1
"David Shupe,Pey Lian Lim",1
"David Shupe,Nadia Dencheva",1
"David Shupe,Matthew Craig",1
"David Shupe,Brigitta Sipocz",1
"David Shupe,Adam Ginsburg (keflavich)",1
"Shailesh Ahuja,Marten van Kerkwijk",1
"Shaheer Ahmad,Eero Vaher",1
"Shaheer Ahmad,Clément Robert",1
"Serge Montagnac,Thomas Robitaille",1
"Semyeong Oh,Pey Lian Lim",1
"Semyeong Oh,Erik Tollerud",1
"Sebastian,Simon Conseil",1
"Sashank Mishra,Tom Aldcroft",1
"Simon Conseil,Sam Van Kooten",1
"Simon Conseil,Pey Lian Lim (Github)",1
"Simon Conseil,Nathaniel Starkman",1
"Simon Conseil,Maximilian Nöthe",1
"Simon Conseil,Matthew Craig",1
"Simon Conseil,Jeff Jennings",1
"Simon Conseil,Giang Nguyen",1
"Simon Conseil,Douglas Burke",1
"Simon Conseil,David Shupe",1
"Simon Conseil,Dan F-M",1
"Simon Conseil,Conor MacBride",1
"Simon Conseil,Clément Robert",1
"Simon Conseil,Bruno Oliveira",1
"Simon Conseil,Brett Morris",1
"Simon Conseil,AustereCuriosity",1
"Simon Conseil,Alex Conley",1
"Simon Conseil,pre-commit-ci[bot]",1
"Simon Conseil,hamogu",1
"Simon Conseil,bwinkel",1
"Simon Conseil,Stuart Littlefair",1
"Daria Cara,Pey Lian Lim",1
"Daria Cara,MSeifert04",1
"Daniel Ruschel Dutra,Ed Slavich",1
"Daniel D'Avella,unknown",1
"Daniel D'Avella,Vishnunarayan K I",1
"Daniel D'Avella,Tim Plummer",1
"Daniel D'Avella,Stuart Littlefair",1
"Daniel D'Avella,Simon Conseil",1
"Daniel D'Avella,Pey Lian Lim",1
"Daniel D'Avella,P. L. Lim",1
"Daniel D'Avella,Erik Tollerud",1
"Simon Conseil,Semyeong Oh",1
"Stuart Littlefair,Alex Conley",1
"Stuart Littlefair,Albert Y. Shih",1
"Steven Crawford,Steve Crawford",1
"Steven Crawford,Simon Conseil",1
"Steven Crawford,Alex Hagen",1
"Steven Bamford,Steven Crawford",1
"Steven Bamford,Matthew Craig",1
"Steve Guest,Nathaniel Starkman (@nstarman)",1
"Steve Crawford,Tom Aldcroft",1
"Stephen Bailey,pre-commit-ci[bot]",1
"Stefan Nelson,Michael Seifert",1
"Stefan Nelson,Brett Morris",1
"Stefan Becker,Alexander Conley",1
"Srikrishna Sekhar,Erik Tollerud",1
"Simon Torres,Tom Aldcroft",1
"Simon Gibbons,Michael Droettboom",1
"Stuart Littlefair,Thomas Robitaille",1
"Stuart Littlefair,Simon Conseil",1
"Stuart Littlefair,Larry Bradley",1
"Stuart Littlefair,Juan Luis Cano Rodríguez",1
"Daniel D'Avella,Devin Crichton",1
"Daniel,stampsrule",1
"Daniel,lingxz",1
"DanRyanIrish,Albert Y. Shih",1
"Dan Foreman-Mackey,Tom Aldcroft",1
"Dan F-M,Tom Aldcroft",1
"Dan D'Avella,Tom Aldcroft",1
"Dan D'Avella,Thomas Robitaille",1
"Dan D'Avella,Simon Conseil",1
"Dan D'Avella,Nadia Dencheva",1
"Dan D'Avella,Jake VanderPlas",1
"Stuart Littlefair,Ed Slavich",1
"Dan D'Avella,Brigitta Sipocz",1
"Damien LaRocque,Varun Nikam",1
"Curtis McCully,Brigitta Sipocz",1
"Curtis McCully,Adrian Price-Whelan",1
"Cristian Ardelean,Ryan Abernathey",1
"Cristian Ardelean,Erik M. Bray",1
"Clément Robert,Stuart Mumford",1
"Clément Robert,Simon Conseil",1
"Clément Robert,Mridul Seth",1
"Clément Robert,Marten Henric van Kerkwijk",1
"Clément Robert,Larry Bradley",1
"Stuart Mumford,Clément Robert",1
"Stuart Mumford,AustereCuriosity",1
"Stuart Mumford,Adrian Price-Whelan",1
"Stuart Littlefair,pre-commit-ci[bot]",1
"Stuart Littlefair,Tom Aldcroft",1
"Clément Robert,Henry Schreiner",1
"Clare Shanahan,Derek Homeier",1
"Clare Shanahan,Antetokounpo",1
"Clara Brasseur,Thomas Robitaille",1
"Clara Brasseur,Ed Slavich",1
"Clara Brasseur,Clare Shanahan",1
"Christoph Deil,Tom Aldcroft",1
"Christoph Deil,Matthew Craig",1
"Stuart Mumford,Vishnunarayan K I",1
"Stuart Mumford,Pey Lian Lim (Github)",1
"Stuart Mumford,Mikołaj",1
"Stuart Mumford,Mihai Cara",1
"Stuart Mumford,Matthew Craig",1
"Stuart Mumford,Mark Fardal",1
"Stuart Mumford,MSeifert04",1
"Stuart Mumford,Jake VanderPlas",1
"Christoph Deil,Geert Barentsen",1
"Christoph Deil,Brett Morris",1
"Christoph Deil,Adrian Price-Whelan",1
"Chris Simpson,Larry Bradley",1
"Chiara Marmo,Simon Conseil",1
"Bryce Kalmbach,Nadia Dencheva",1
"Bryce Kalmbach,Brigitta Sipocz",1
"Bruno Oliveira,AustereCuriosity",1
"Thomas Robitaille,Albert Y. Shih",1
"Tanvi Pooranmal Meena,Simon Conseil",1
"Sushobhana Patra,Leo Singer",1
"Sudheesh Singanamalla,Thomas Robitaille",1
"Sudheesh Singanamalla,P. L. Lim",1
"Sudheesh Singanamalla,Matt Craig",1
"Stuart Mumford,ritiek",1
"Stuart Mumford,William Jamieson",1
"Thomas Robitaille,Kyle Barbary",1
"Thomas Robitaille,Julien Woillez",1
"Thomas Robitaille,Jonathan Sick",1
"Thomas Robitaille,Jeffrey McBeth",1
