Field,Value
Completion/X/Command/_setxkbmap,51.33
Completion/X/Command/_sublimetext,86.67
Completion/X/Command/_urxvt,60.76
Completion/X/Command/_vnc,59.29
Completion/X/Command/_x_utils,64.86
Completion/X/Command/_xauth,99.17
Completion/X/Command/_xautolock,100.00
Completion/X/Command/_xclip,53.33
Completion/X/Command/_xdvi,50.00
Completion/X/Command/_xfig,64.15
Completion/X/Command/_xinput,100.00
Completion/X/Command/_xloadimage,100.00
Completion/X/Command/_xmodmap,100.00
Completion/X/Command/_xournal,100.00
Completion/X/Command/_xpdf,100.00
Completion/X/Command/_xrandr,36.72
Completion/X/Command/_xrdb,100.00
Completion/X/Command/_xscreensaver,100.00
Completion/X/Command/_xset,97.54
Completion/X/Command/_xterm,64.86
Completion/X/Command/_xv,72.58
Completion/X/Command/_xwit,98.89
Completion/X/Command/_zathura,90.57
Completion/X/Command/_zeal,100.00
Completion/X/Type/.distfiles,81.82
Completion/X/Type/_x_borderwidth,100.00
Completion/X/Type/_x_color,77.78
Completion/X/Type/_x_colormapid,100.00
Completion/X/Type/_x_cursor,94.74
Completion/X/Type/_x_display,100.00
Completion/X/Type/_x_extension,86.36
Completion/X/Type/_x_font,80.00
Completion/X/Type/_x_geometry,100.00
Completion/X/Type/_x_keysym,95.65
Completion/X/Type/_x_locale,100.00
Completion/X/Type/_x_modifier,100.00
Completion/X/Type/_x_name,100.00
Completion/X/Type/_x_resource,100.00
Completion/X/Type/_x_selection_timeout,100.00
Completion/X/Type/_x_title,100.00
Completion/X/Type/_x_visual,80.00
Completion/X/Type/_x_window,100.00
Completion/X/Type/_xft_fonts,100.00
Completion/X/Type/_xt_session_id,100.00
Completion/X/Utility/.distfiles,100.00
Completion/X/Utility/_x_arguments,97.37
Completion/X/Utility/_xt_arguments,100.00
Completion/X/_gv,100.00
Completion/X/_x_arguments,85.00
Completion/X/_x_borderwidth,100.00
Completion/X/_x_color,51.06
Completion/X/_x_colormapid,75.00
Completion/X/_x_cursor,90.00
Completion/X/_x_display,60.00
Completion/X/_x_extension,60.71
Completion/X/_x_font,70.00
Completion/X/_x_geometry,100.00
Completion/X/_x_keysym,74.07
Completion/X/_x_locale,100.00
Completion/X/_x_modifier,100.00
Completion/X/_x_name,100.00
Completion/X/_x_options,100.00
Completion/X/_x_resource,100.00
Completion/X/_x_selection_timeout,100.00
Completion/X/_x_title,100.00
Completion/X/_x_window,67.86
Completion/X/_xauth,89.84
Completion/X/_xdvi,100.00
Completion/X/_xfig,100.00
Completion/X/_xmodmap,86.11
Completion/X/_xrdb,100.00
Completion/X/_xset,75.86
Completion/X/_xsetroot,100.00
Completion/X/_xt_arguments,52.13
Completion/X/_xt_session_id,100.00
Completion/X/_xterm,100.00
Completion/X/_xutils,71.96
Completion/X/_xv,86.84
Completion/X/_xwit,97.58
Completion/Zsh/.distfiles,100.00
Completion/Zsh/Command/.distfiles,56.63
Completion/Zsh/Command/_alias,93.94
Completion/Zsh/Command/_autoload,90.91
Completion/Zsh/Command/_bindkey,83.33
Completion/Zsh/Command/_builtin,78.57
Completion/Zsh/Command/_cd,64.67
Completion/Zsh/Command/_command,40.00
Completion/Zsh/Command/_compadd,99.33
Completion/Zsh/Command/_compdef,85.19
Completion/Zsh/Command/_dirs,88.89
Completion/Zsh/Command/_disable,43.75
Completion/Zsh/Command/_echotc,87.50
Completion/Zsh/Command/_echoti,100.00
Completion/Zsh/Command/_emulate,60.00
Completion/Zsh/Command/_enable,48.28
Completion/Zsh/Command/_exec,90.00
Completion/Zsh/Command/_fc,65.43
Completion/Zsh/Command/_hash,77.55
Completion/Zsh/Command/_jobs_builtin,100.00
Completion/Zsh/Command/_kill,74.29
Completion/Zsh/Command/_limit,90.00
Completion/Zsh/Command/_mere,75.00
Completion/Zsh/Command/_precommand,31.58
Completion/Zsh/Command/_print,51.81
Completion/Zsh/Command/_prompt,100.00
Completion/Zsh/Command/_read,60.00
Completion/Zsh/Command/_run-help,93.75
Completion/Zsh/Command/_sched,95.65
Completion/Zsh/Command/_schedtool,100.00
Completion/Zsh/Command/_set,71.88
Completion/Zsh/Command/_setopt,62.96
Completion/Zsh/Command/_source,100.00
Completion/Zsh/Command/_stat,58.00
Completion/Zsh/Command/_strftime,79.17
Completion/Zsh/Command/_tcpsys,90.74
Completion/Zsh/Command/_trap,100.00
Completion/Zsh/Command/_ttyctl,100.00
Completion/Zsh/Command/_typeset,55.21
Completion/Zsh/Command/_ulimit,100.00
Completion/Zsh/Command/_unhash,59.09
Completion/Zsh/Command/_unsetopt,100.00
Completion/Zsh/Command/_vared,100.00
Completion/Zsh/Command/_wait,100.00
Completion/Zsh/Command/_which,69.81
Completion/Zsh/Command/_zattr,84.09
Completion/Zsh/Command/_zcompile,60.47
Completion/Zsh/Command/_zed,45.83
Completion/Zsh/Command/_zftp,94.79
Completion/Zsh/Command/_zle,50.33
Completion/Zsh/Command/_zmodload,39.84
Completion/Zsh/Command/_zmv,100.00
Completion/Zsh/Command/_zparseopts,100.00
Completion/Zsh/Command/_zpty,77.33
Completion/Zsh/Command/_zsocket,100.00
Completion/Zsh/Command/_zstyle,40.39
Completion/Zsh/Command/_ztodo,100.00
Completion/Zsh/Context/.distfiles,66.67
Completion/Zsh/Context/_assign,100.00
Completion/Zsh/Context/_autocd,100.00
Completion/Zsh/Context/_brace_parameter,68.46
Completion/Zsh/Context/_condition,90.48
Completion/Zsh/Context/_default,100.00
Completion/Zsh/Context/_dynamic_directory_name,51.11
Completion/Zsh/Context/_equal,45.45
Completion/Zsh/Context/_first,100.00
Completion/Zsh/Context/_in_vared,100.00
Completion/Zsh/Context/_math,80.00
Completion/Zsh/Context/_parameter,62.50
Completion/Zsh/Context/_redirect,73.53
Completion/Zsh/Context/_subscript,39.53
Completion/Zsh/Context/_tilde,88.57
Completion/Zsh/Context/_value,87.80
Completion/Zsh/Context/_zcalc_line,98.90
Completion/Zsh/Function/.distfiles,100.00
Completion/Zsh/Function/__arguments,100.00
Completion/Zsh/Function/_add-zle-hook-widget,80.00
Completion/Zsh/Function/_add-zsh-hook,76.47
Completion/Zsh/Function/_vcs_info,100.00
Completion/Zsh/Function/_zargs,47.83
Completion/Zsh/Function/_zcalc,100.00
Completion/Zsh/Function/_zsh-mime-handler,100.00
Completion/Zsh/Type/.distfiles,74.19
Completion/Zsh/Type/_aliases,80.95
Completion/Zsh/Type/_arrays,71.43
Completion/Zsh/Type/_command_names,31.07
Completion/Zsh/Type/_completers,100.00
Completion/Zsh/Type/_delimiters,94.12
Completion/Zsh/Type/_directory_stack,86.57
Completion/Zsh/Type/_file_descriptors,51.52
Completion/Zsh/Type/_functions,46.15
Completion/Zsh/Type/_globflags,59.72
Completion/Zsh/Type/_globqual_delims,100.00
Completion/Zsh/Type/_globquals,85.40
Completion/Zsh/Type/_history_modifiers,95.83
Completion/Zsh/Type/_jobs,100.00
Completion/Zsh/Type/_jobs_bg,75.00
Completion/Zsh/Type/_jobs_fg,60.00
Completion/Zsh/Type/_limits,71.43
Completion/Zsh/Type/_math_params,100.00
Completion/Zsh/Type/_module_math_func,52.63
Completion/Zsh/Type/_options,88.89
Completion/Zsh/Type/_options_set,90.91
Completion/Zsh/Type/_options_unset,76.92
Completion/Zsh/Type/_parameters,48.78
Completion/Zsh/Type/_ps1234,97.30
Completion/Zsh/Type/_suffix_alias_files,95.45
Completion/Zsh/Type/_user_math_func,100.00
Completion/Zsh/Type/_vars,92.59
Completion/Zsh/Type/_vcs_info_hooks,100.00
Completion/Zsh/Type/_widgets,100.00
Completion/bashcompinit,83.02
Completion/compaudit,57.92
Completion/compdump,76.26
Completion/compinit,82.07
Completion/compinstall,88.69
Completion/openSUSE/Command/.distfiles,100.00
Completion/openSUSE/Command/_SUSEconfig,100.00
Completion/openSUSE/Command/_SuSEconfig,100.00
Completion/openSUSE/Command/_hwinfo,98.75
Completion/openSUSE/Command/_osc,98.71
Completion/openSUSE/Command/_yast,100.00
Completion/openSUSE/Command/_yast2,100.00
Completion/openSUSE/Command/_zypper,37.88
Config/.cvsignore,100.00
Config/.distfiles,50.00
Config/aczshoot.m4,100.00
Config/clean.mk,100.00
Config/config.mk,80.85
Config/defs.mk,100.00
Config/defs.mk.in,57.97
Config/funcinst.mk,100.00
Config/installfns.sh,48.12
Config/uninstallfns.sh,68.69
Config/version.mk,79.39
Doc/.cvsignore,65.22
Doc/.distfiles,39.02
Doc/Doc/help/.cvsignore,100.00
Doc/Doc/help/.distfiles,100.00
Doc/META-FAQ.yo,78.57
Doc/Makefile.in,48.37
Doc/Zsh/.cvsignore,50.00
Doc/Zsh/.distfiles,69.63
Doc/Zsh/.lastloc,100.00
Doc/Zsh/.vimrc,100.00
Doc/Zsh/arith.yo,64.44
Doc/Zsh/builtins.yo,50.04
Doc/Zsh/calsys.yo,96.78
Doc/Zsh/compat.yo,73.40
Doc/Zsh/compctl.yo,66.84
Doc/Zsh/compsys.yo,53.43
Doc/Zsh/compwid.yo,42.78
Doc/Zsh/cond.yo,54.30
Doc/Zsh/contrib.yo,55.67
Doc/Zsh/exec.yo,41.67
Doc/Zsh/expn.yo,49.93
Doc/Zsh/filelist.yo,71.43
Doc/Zsh/files.yo,57.47
Doc/Zsh/ftp_sites.yo,71.79
Doc/Zsh/func.yo,64.94
Doc/Zsh/grammar.yo,37.39
Doc/Zsh/guide.yo,100.00
Doc/Zsh/index.yo,80.00
Doc/Zsh/intro.yo,63.33
Doc/Zsh/invoke.yo,37.09
Doc/Zsh/jobs.yo,62.76
Doc/Zsh/manual.yo,60.81
Doc/Zsh/metafaq.yo,46.56
Doc/Zsh/mod_attr.yo,100.00
Doc/Zsh/mod_cap.yo,87.50
Doc/Zsh/mod_clone.yo,50.00
Doc/Zsh/mod_comp1.yo,100.00
Doc/Zsh/mod_compctl.yo,61.11
Doc/Zsh/mod_complete.yo,63.64
Doc/Zsh/mod_complist.yo,58.17
Doc/Zsh/mod_computil.yo,33.77
Doc/Zsh/mod_curses.yo,73.28
Doc/Zsh/mod_datetime.yo,39.50
Doc/Zsh/mod_db_gdbm.yo,84.29
Doc/Zsh/mod_deltochar.yo,54.55
Doc/Zsh/mod_example.yo,80.00
Doc/Zsh/mod_files.yo,48.78
Doc/Zsh/mod_hlgroup.yo,100.00
Doc/Zsh/mod_ksh93.yo,99.63
Doc/Zsh/mod_langinfo.yo,100.00
Doc/Zsh/mod_mapfile.yo,63.01
Doc/Zsh/mod_mathfunc.yo,48.15
Doc/Zsh/mod_nearcolor.yo,100.00
Doc/Zsh/mod_newuser.yo,92.31
Doc/Zsh/mod_parameter.yo,40.12
Doc/Zsh/mod_pcre.yo,39.20
Doc/Zsh/mod_private.yo,81.08
Doc/Zsh/mod_random.yo,100.00
Doc/Zsh/mod_regex.yo,69.77
Doc/Zsh/mod_sched.yo,66.29
Doc/Zsh/mod_socket.yo,79.01
Doc/Zsh/mod_stat.yo,73.60
Doc/Zsh/mod_system.yo,65.95
Doc/Zsh/mod_tcp.yo,52.43
Doc/Zsh/mod_termcap.yo,100.00
Doc/Zsh/mod_terminfo.yo,100.00
Doc/Zsh/mod_watch.yo,100.00
Doc/Zsh/mod_zftp.yo,73.99
Doc/Zsh/mod_zle.yo,49.36
Doc/Zsh/mod_zleparameter.yo,62.22
Doc/Zsh/mod_zprof.yo,59.62
Doc/Zsh/mod_zpty.yo,40.88
Doc/Zsh/mod_zselect.yo,92.77
Doc/Zsh/mod_zutil.yo,23.23
Doc/Zsh/modules.yo,83.12
Doc/Zsh/options.yo,65.77
Doc/Zsh/params.yo,35.59
Doc/Zsh/prompt.yo,36.73
Doc/Zsh/redirect.yo,50.11
Doc/Zsh/restricted.yo,46.94
Doc/Zsh/roadmap.yo,95.88
Doc/Zsh/seealso.yo,73.53
Doc/Zsh/tcpsys.yo,95.55
Doc/Zsh/zftpsys.yo,52.98
Doc/Zsh/zle.yo,45.21
Doc/intro.ms,97.61
Doc/zmacros.yo,57.14
Doc/zman.yo,74.71
Doc/zsh.yo,83.84
Doc/zsh.yo.in,100.00
Doc/zshbuiltins.yo,100.00
Doc/zshcalsys.yo,100.00
Doc/zshcompctl.yo,100.00
Doc/zshcompsys.yo,100.00
Doc/zshcompwid.yo,100.00
Doc/zshcontrib.yo,100.00
Doc/zshexpn.yo,100.00
Doc/zshmisc.yo,100.00
Doc/zshmodules.yo,100.00
Doc/zshoptions.yo,100.00
Doc/zshparam.yo,100.00
Doc/zshroadmap.yo,100.00
Doc/zshtcpsys.yo,75.00
Doc/zshzftpsys.yo,100.00
Doc/zshzle.yo,100.00
Doc/ztexi.yo,70.09
Etc/.cvsignore,75.00
Etc/.distfiles,85.37
Etc/.gitignore,100.00
Etc/BUGS,44.92
Etc/CONTRIBUTORS,66.27
Etc/CVE-2021-45444-VCS_Info-workaround.patch,100.00
Etc/ChangeLog-3.0,99.54
Etc/ChangeLog-3.1,98.82
Etc/ChangeLog-4.3,99.99
Etc/ChangeLog-5.0,100.00
Etc/FAQ.yo,44.36
Etc/FEATURES,60.16
Etc/FTP-README,93.85
Etc/MACHINES,57.14
Etc/Makefile.in,74.68
Etc/NEWS,66.51
Etc/NEWS-4.3,99.72
Etc/STD-TODO,90.36
Etc/TODO,100.00
Etc/changelog2html.pl,100.00
Etc/completion-style-guide,58.35
Etc/creating-a-release.txt,53.96
Etc/pubring.pgp,100.00
Etc/relnote_4.3.10.txt,100.00
Etc/relnote_4.3.12.txt,100.00
Etc/relnote_4.3.5.txt,100.00
Etc/relnote_4.3.7.txt,100.00
Etc/relnote_4.3.8.txt,100.00
Etc/relnote_4.3.9.txt,100.00
Etc/relnote_5.0.0.txt,100.00
Etc/relnotes_4.3.6.txt,100.00
Etc/zsh-development-guide,44.87
FEATURES,75.00
Functions/.cvsignore,50.00
Functions/.distfiles,83.33
Functions/Calendar/.distfiles,100.00
Functions/Calendar/after,100.00
Functions/Calendar/age,96.69
Functions/Calendar/before,100.00
Functions/Calendar/calendar,99.09
Functions/Calendar/calendar_add,99.42
Functions/Calendar/calendar_edit,100.00
Functions/Calendar/calendar_lockfiles,100.00
Functions/Calendar/calendar_parse,99.53
Functions/Calendar/calendar_read,100.00
Functions/Calendar/calendar_scandate,100.00
Functions/Calendar/calendar_show,100.00
Functions/Calendar/calendar_showdate,100.00
Functions/Calendar/calendar_sort,100.00
Functions/Chpwd/.distfiles,100.00
Functions/Chpwd/_cdr,98.28
Functions/Chpwd/cdr,99.42
Functions/Chpwd/chpwd_recent_add,100.00
Functions/Chpwd/chpwd_recent_dirs,100.00
Functions/Chpwd/chpwd_recent_filehandler,100.00
Functions/Chpwd/zsh_directory_name_cdr,100.00
Functions/Chpwd/zsh_directory_name_generic,100.00
Functions/Compctl/.distfiles,100.00
Functions/Compctl/cdmatch,100.00
Functions/Compctl/cdmatch2,100.00
Functions/Compctl/multicomp,100.00
Functions/Completion/.distfiles,100.00
Functions/Completion/__aliases,100.00
Functions/Completion/__arrays,100.00
Functions/Completion/__autoload,100.00
Functions/Completion/__bg_jobs,100.00
Functions/Completion/__bindkey,100.00
Functions/Completion/__builtin,100.00
Functions/Completion/__cd,100.00
Functions/Completion/__command,100.00
Functions/Completion/__command_names,100.00
Functions/Completion/__compress,100.00
Functions/Completion/__condition,100.00
Functions/Completion/__configure,100.00
Functions/Completion/__dd,100.00
Functions/Completion/__default,100.00
Functions/Completion/__dirs,100.00
Functions/Completion/__disable,100.00
Functions/Completion/__dvi,100.00
Functions/Completion/__echotc,100.00
Functions/Completion/__enable,100.00
Functions/Completion/__fc,100.00
Functions/Completion/__files,100.00
Functions/Completion/__find,100.00
Functions/Completion/__functions,100.00
Functions/Completion/__gunzip,100.00
Functions/Completion/__gzip,100.00
Functions/Completion/__hash,100.00
Functions/Completion/__hosts,100.00
Functions/Completion/__jobs,100.00
Functions/Completion/__kill,100.00
Functions/Completion/__kill_helper,100.00
Functions/Completion/__limits,100.00
Functions/Completion/__main_complete,100.00
Functions/Completion/__main_key_complete,100.00
Functions/Completion/__make,100.00
Functions/Completion/__man,100.00
Functions/Completion/__mh,100.00
Functions/Completion/__most_recent_file,100.00
Functions/Completion/__normal,100.00
Functions/Completion/__path_files,100.00
Functions/Completion/__pdf,100.00
Functions/Completion/__precommand,100.00
Functions/Completion/__ps,100.00
Functions/Completion/__rcs,100.00
Functions/Completion/__rlogin,100.00
Functions/Completion/__sched,100.00
Functions/Completion/__set,100.00
Functions/Completion/__setopt,100.00
Functions/Completion/__source,100.00
Functions/Completion/__strip,100.00
Functions/Completion/__stty,100.00
Functions/Completion/__subscript,100.00
Functions/Completion/__tar,100.00
Functions/Completion/__tex,100.00
Functions/Completion/__trap,100.00
Functions/Completion/__uncompress,100.00
Functions/Completion/__unhash,100.00
Functions/Completion/__unsetopt,100.00
Functions/Completion/__vars,100.00
Functions/Completion/__vars_eq,100.00
Functions/Completion/__wait,100.00
Functions/Completion/__which,100.00
Functions/Completion/__x_options,100.00
Functions/Completion/__xfig,100.00
Functions/Completion/__zle,100.00
Functions/Completion/__zmodload,100.00
Functions/Completion/_aliases,100.00
Functions/Completion/_arrays,100.00
Functions/Completion/_autoload,100.00
Functions/Completion/_bg_jobs,100.00
Functions/Completion/_bindkey,100.00
Functions/Completion/_builtin,100.00
Functions/Completion/_cd,100.00
Functions/Completion/_command,100.00
Functions/Completion/_command_names,100.00
Functions/Completion/_compress,100.00
Functions/Completion/_condition,100.00
Functions/Completion/_configure,100.00
Functions/Completion/_dd,100.00
Functions/Completion/_default,100.00
Functions/Completion/_dirs,100.00
Functions/Completion/_disable,100.00
Functions/Completion/_dvi,100.00
Functions/Completion/_echotc,100.00
Functions/Completion/_enable,100.00
Functions/Completion/_fc,100.00
Functions/Completion/_files,100.00
Functions/Completion/_find,100.00
Functions/Completion/_functions,100.00
Functions/Completion/_gunzip,100.00
Functions/Completion/_gzip,100.00
Functions/Completion/_hash,100.00
Functions/Completion/_hosts,100.00
Functions/Completion/_jobs,100.00
Functions/Completion/_kill,100.00
Functions/Completion/_kill_helper,100.00
Functions/Completion/_limits,100.00
Functions/Completion/_main_complete,100.00
Functions/Completion/_make,100.00
Functions/Completion/_man,100.00
Functions/Completion/_mh,100.00
Functions/Completion/_most_recent_file,100.00
Functions/Completion/_normal,100.00
Functions/Completion/_path_files,100.00
Functions/Completion/_pdf,100.00
Functions/Completion/_precommand,100.00
Functions/Completion/_ps,100.00
Functions/Completion/_rcs,100.00
Functions/Completion/_rlogin,100.00
Functions/Completion/_sched,100.00
Functions/Completion/_set,100.00
Functions/Completion/_setopt,100.00
Functions/Completion/_source,100.00
Functions/Completion/_strip,100.00
Functions/Completion/_stty,100.00
Functions/Completion/_subscript,100.00
Functions/Completion/_tar,100.00
Functions/Completion/_tex,100.00
Functions/Completion/_trap,100.00
Functions/Completion/_uncompress,100.00
Functions/Completion/_unhash,100.00
Functions/Completion/_unsetopt,100.00
Functions/Completion/_vars,100.00
Functions/Completion/_vars_eq,100.00
Functions/Completion/_wait,100.00
Functions/Completion/_which,100.00
Functions/Completion/_x_options,100.00
Functions/Completion/_xfig,100.00
Functions/Completion/_zftp,100.00
Functions/Completion/_zle,100.00
Functions/Completion/_zmodload,100.00
Functions/Completion/dump,100.00
Functions/Completion/init,100.00
Functions/Example/.distfiles,83.33
Functions/Example/acx,100.00
Functions/Example/cat,94.12
Functions/Example/cx,100.00
Functions/Example/proto,100.00
Functions/Example/pushd,76.47
Functions/Example/randline,100.00
Functions/Example/yp,100.00
Functions/Example/yu,100.00
Functions/Example/zless,97.37
Functions/Example/zls,97.30
Functions/Example/zpgrep,69.44
Functions/Exceptions/.distfiles,100.00
Functions/Exceptions/catch,100.00
Functions/Exceptions/throw,100.00
Functions/MIME/.distfiles,100.00
Functions/MIME/pick-web-browser,100.00
Functions/MIME/zsh-mime-contexts,100.00
Functions/MIME/zsh-mime-handler,99.47
Functions/MIME/zsh-mime-setup,99.19
Functions/Makefile.in,100.00
Functions/Math/.distfiles,100.00
Functions/Math/zmathfunc,100.00
Functions/Misc/.distfiles,51.92
Functions/Misc/acx,100.00
Functions/Misc/add-zle-hook-widget,70.00
Functions/Misc/add-zsh-hook,83.33
Functions/Misc/allopt,45.31
Functions/Misc/cat,100.00
Functions/Misc/cdmatch,100.00
Functions/Misc/cdmatch2,100.00
Functions/Misc/checkmail,46.43
Functions/Misc/colors,47.08
Functions/Misc/cx,100.00
Functions/Misc/getjobs,100.00
Functions/Misc/harden,36.84
Functions/Misc/is-at-least,34.86
Functions/Misc/mere,48.86
Functions/Misc/mkshadow,100.00
Functions/Misc/multicomp,100.00
Functions/Misc/nslookup,71.32
Functions/Misc/promptnl,100.00
Functions/Misc/proto,100.00
Functions/Misc/pushd,100.00
Functions/Misc/randline,100.00
Functions/Misc/regexp-replace,63.03
Functions/Misc/relative,96.55
Functions/Misc/run-help,34.65
Functions/Misc/run-help-btrfs,100.00
Functions/Misc/run-help-docker,100.00
Functions/Misc/run-help-git,90.91
Functions/Misc/run-help-ip,91.30
Functions/Misc/run-help-openssl,87.50
Functions/Misc/run-help-p4,83.33
Functions/Misc/run-help-perf,100.00
Functions/Misc/run-help-podman,100.00
Functions/Misc/run-help-ssh,100.00
Functions/Misc/run-help-sudo,87.50
Functions/Misc/run-help-svk,50.00
Functions/Misc/run-help-svn,50.00
Functions/Misc/run-help-svnadmin,100.00
Functions/Misc/sticky-note,97.83
Functions/Misc/tetris,99.59
Functions/Misc/tetriscurses,100.00
Functions/Misc/xtermctl,99.21
Functions/Misc/yp,100.00
Functions/Misc/yu,100.00
Functions/Misc/zargs,97.27
Functions/Misc/zcalc,91.98
Functions/Misc/zed,25.63
Functions/Misc/zkbd,54.23
Functions/Misc/zless,100.00
Functions/Misc/zls,100.00
Functions/Misc/zmathfuncdef,98.90
Functions/Misc/zmv,39.70
Functions/Misc/zrecompile,51.31
Functions/Misc/zslurp,100.00
Functions/Misc/zstyle+,97.22
Functions/Misc/ztodo,100.00
Functions/Newuser/.distfiles,100.00
Functions/Newuser/zsh-install-newuser,100.00
Functions/Newuser/zsh-newuser-install,98.19
Functions/Prompts/.distfiles,52.78
Functions/Prompts/prompt_adam1_setup,46.48
Functions/Prompts/prompt_adam2_setup,51.79
Functions/Prompts/prompt_bart_setup,43.97
Functions/Prompts/prompt_bigfade_setup,76.92
Functions/Prompts/prompt_blue_setup,100.00
Functions/Prompts/prompt_clint_setup,83.61
Functions/Prompts/prompt_combo_setup,100.00
Functions/Prompts/prompt_cyan_setup,100.00
Functions/Prompts/prompt_default_setup,100.00
Functions/Prompts/prompt_elite2_setup,55.06
Functions/Prompts/prompt_elite_setup,55.56
Functions/Prompts/prompt_fade_setup,81.69
Functions/Prompts/prompt_fire_setup,54.00
Functions/Prompts/prompt_green_setup,100.00
Functions/Prompts/prompt_magenta_setup,100.00
Functions/Prompts/prompt_off_setup,57.89
Functions/Prompts/prompt_oliver_setup,46.05
Functions/Prompts/prompt_pws_setup,100.00
Functions/Prompts/prompt_red_setup,100.00
Functions/Prompts/prompt_redhat_setup,81.25
Functions/Prompts/prompt_restore_setup,66.67
Functions/Prompts/prompt_special_chars,97.06
Functions/Prompts/prompt_sprint2_setup,100.00
Functions/Prompts/prompt_suse_setup,92.86
Functions/Prompts/prompt_walters_setup,75.76
Functions/Prompts/prompt_white_setup,100.00
Functions/Prompts/prompt_yellow_setup,100.00
Functions/Prompts/prompt_zefram_setup,77.27
Functions/Prompts/promptinit,27.70
Functions/README.zftp,100.00
Functions/TCP/.distfiles,55.56
Functions/TCP/tcp_alias,99.36
Functions/TCP/tcp_close,99.26
Functions/TCP/tcp_command,100.00
Functions/TCP/tcp_expect,100.00
Functions/TCP/tcp_fd_handler,100.00
Functions/TCP/tcp_log,100.00
Functions/TCP/tcp_open,99.71
Functions/TCP/tcp_output,100.00
Functions/TCP/tcp_point,100.00
Functions/TCP/tcp_proxy,100.00
Functions/TCP/tcp_read,98.44
Functions/TCP/tcp_rename,100.00
Functions/TCP/tcp_send,96.97
Functions/TCP/tcp_sess,100.00
Functions/TCP/tcp_shoot,91.30
Functions/TCP/tcp_spam,100.00
Functions/TCP/tcp_talk,100.00
Functions/TCP/tcp_wait,100.00
Functions/TCP/zgprintf,100.00
Functions/VCS_Info/.distfiles,85.71
Functions/VCS_Info/Backends/.distfiles,92.59
Functions/VCS_Info/Backends/VCS_INFO_detect_bzr,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_cdv,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_cvs,55.56
Functions/VCS_Info/Backends/VCS_INFO_detect_darcs,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_fossil,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_git,89.47
Functions/VCS_Info/Backends/VCS_INFO_detect_hg,51.85
Functions/VCS_Info/Backends/VCS_INFO_detect_mtn,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_p4,95.51
Functions/VCS_Info/Backends/VCS_INFO_detect_svk,100.00
Functions/VCS_Info/Backends/VCS_INFO_detect_svn,75.00
Functions/VCS_Info/Backends/VCS_INFO_detect_tla,100.00
Functions/VCS_Info/Backends/VCS_INFO_get_data_bzr,64.84
Functions/VCS_Info/Backends/VCS_INFO_get_data_cdv,100.00
Functions/VCS_Info/Backends/VCS_INFO_get_data_cvs,64.52
Functions/VCS_Info/Backends/VCS_INFO_get_data_darcs,100.00
Functions/VCS_Info/Backends/VCS_INFO_get_data_fossil,96.00
Functions/VCS_Info/Backends/VCS_INFO_get_data_git,37.65
Functions/VCS_Info/Backends/VCS_INFO_get_data_hg,48.21
Functions/VCS_Info/Backends/VCS_INFO_get_data_mtn,100.00
Functions/VCS_Info/Backends/VCS_INFO_get_data_p4,91.11
Functions/VCS_Info/Backends/VCS_INFO_get_data_svk,88.89
Functions/VCS_Info/Backends/VCS_INFO_get_data_svn,44.86
Functions/VCS_Info/Backends/VCS_INFO_get_data_tla,94.12
Functions/VCS_Info/VCS_INFO_adjust,100.00
Functions/VCS_Info/VCS_INFO_bydir_detect,50.00
Functions/VCS_Info/VCS_INFO_check_com,94.12
Functions/VCS_Info/VCS_INFO_formats,81.21
Functions/VCS_Info/VCS_INFO_get_cmd,100.00
Functions/VCS_Info/VCS_INFO_hexdump,100.00
Functions/VCS_Info/VCS_INFO_hook,63.64
Functions/VCS_Info/VCS_INFO_maxexports,92.86
Functions/VCS_Info/VCS_INFO_nvcsformats,100.00
Functions/VCS_Info/VCS_INFO_patch2subject,100.00
Functions/VCS_Info/VCS_INFO_quilt,52.28
Functions/VCS_Info/VCS_INFO_realpath,100.00
Functions/VCS_Info/VCS_INFO_reposub,68.42
Functions/VCS_Info/VCS_INFO_set,82.05
Functions/VCS_Info/VCS_INFO_set-branch-format,100.00
Functions/VCS_Info/VCS_INFO_set-patch-format,100.00
Functions/VCS_Info/test-repo-git-rebase-apply,100.00
Functions/VCS_Info/test-repo-git-rebase-merge,100.00
Functions/VCS_Info/vcs_info,64.33
Functions/VCS_Info/vcs_info_hookadd,100.00
Functions/VCS_Info/vcs_info_hookdel,100.00
Functions/VCS_Info/vcs_info_lastmsg,95.83
Functions/VCS_Info/vcs_info_printsys,95.83
Functions/VCS_Info/vcs_info_setsys,96.30
Functions/Zftp/.distfiles,53.33
Functions/Zftp/README,100.00
Functions/Zftp/zfanon,73.68
Functions/Zftp/zfautocheck,68.75
Functions/Zftp/zfcd,80.00
Functions/Zftp/zfcd_match,60.00
Functions/Zftp/zfcget,84.47
Functions/Zftp/zfclose,75.00
Functions/Zftp/zfcput,90.48
Functions/Zftp/zfdir,79.20
Functions/Zftp/zffcache,88.89
Functions/Zftp/zfgcp,87.37
Functions/Zftp/zfget,72.73
Functions/Zftp/zfget_match,35.06
Functions/Zftp/zfgoto,100.00
Functions/Zftp/zfhere,83.33
