Field,Value
"Craig Ferguson,octachron",1
"Damien Doligez,Andrey Bergman",1
"Damien Doligez,Anton Bachin",1
"Damien Doligez,Antonin Décimo",1
"Fourchaux,Damien Doligez",1
"Fourchaux,Leo White",1
"Fourchaux,Stephen Dolan",1
"Gabriel Scherer,Tom Kelly",1
"Takafumi Saikawa,Michael Hendricks",1
"Thomas Gazagnaire,Gabriel Scherer",1
"Thomas Leonard,Florian Angeletti",1
"Thomas Leonard,Gabriel Scherer",1
"Thomas Refis,Daniel Bünzli",1
"Thomas Refis,François Pottier",1
"Thomas Refis,Frédéric Bour",1
"Thomas Refis,Hannes Mehnert",1
"Sébastien Hinderer,Oghenevwogaga Ebresafe",1
"Sébastien Hinderer,Pierre Chambart",1
"Sébastien Hinderer,Sadiq Jaffer",1
"Sébastien Hinderer,Thomas Braibant",1
"Sébastien Hinderer,Ulysse Gérard",1
"Sébastien Hinderer,Wiktor Kuchta",1
"Sébastien Hinderer,aalekseyev",1
"Sébastien Hinderer,hhugo",1
"Thomas Refis,KC Sivaramakrishnan",1
"Thomas Refis,Kate",1
"Chris Casinghino,Maxence Guesdon",1
"Chris Casinghino,Miod Vallat",1
"Chris Casinghino,Nicolás Ojeda Bär",1
"Chris Casinghino,Richard Eisenberg",1
"Chris Casinghino,Seb Hinderer",1
"Chris Casinghino,hirrolot",1
"Christiana Anthony,Nicolás Ojeda Bär",1
"Christiano Haesbaert,Guillaume Munch-Maccagnoni",1
"Christiano Haesbaert,Nicolás Ojeda Bär",1
"Christiano Haesbaert,Tom Kelly",1
"Tadeu Zagallo,Richard W.M. Jones",1
"Tadeu Zagallo,octachron",1
"Takafumi Saikawa,Gabriel Scherer",1
"Takafumi Saikawa,Hugo Heuzard",1
"Francois Berenger,Thomas Refis",1
"Francois Rouaix,Xavier Leroy",1
"François Pottier,Gabriel Scherer",1
"François Pottier,Leo White",1
"François Pottier,Thomas Refis",1
"François Pottier,Tõivo Leedjärv",1
"Frank Steffahn,Florian Angeletti",1
"François Bobot,Alain Frisch",1
"François Bobot,Damien Doligez",1
"François Bobot,Gabriel Scherer",1
"François Bobot,Jacques-Henri Jourdan",1
"François Bobot,Leo White",1
"Tim McGilchrist,Jacques Garrigue",1
"Tim McGilchrist,Sébastien Hinderer",1
"Thomas Refis,Jeremy Yallop",1
"Thomas Refis,John Whitington",1
"Tõivo Leedjärv,Xavier Leroy",1
"Christoph Cullmann,Jacques Garrigue",1
"Christophe Raffalli,Antonin Décimo",1
"Christophe Raffalli,Florian Angeletti",1
"Thomas Refis,Matthew Ryan",1
"Thomas Refis,Nicolas Ojeda Bar",1
"Thomas Refis,Pierre Chambart",1
"Thomas Refis,Vladimir Keleshev",1
"Thomas Refis,yallop",1
"Tim Cuthbertson,Jeremie Dimino",1
"Tim Cuthbertson,Thomas Refis",1
"Tim McGilchrist,Antonin Décimo",1
"Gabriel Scherer,wiktorkuchta",1
"Gabriel Scherer,yallop",1
"Gabriel Scherer,zapashcanon",1
"Francois Berenger,Nicolás Ojeda Bär",1
"Valentin Gatien-Baron,Gabriel Radanne",1
"Valentin Gatien-Baron,Thomas Refis",1
"Valentin Gatien-Baron,octachron",1
"Valentin Gatien-Baron,sliquister",1
"Vincent Laporte,Gabriel Scherer",1
"Vincent Laviron,Antonin Décimo",1
"Tim McGilchrist,Ulysse",1
"Tim McGilchrist,Ulysse Gérard",1
"Tim McGilchrist,Vincent Laviron",1
"Tom Kelly,Alex Fan",1
"Tom Kelly,Fabian",1
"Tom Kelly,Florian Angeletti",1
"Tom Kelly,Nicolás Ojeda Bär",1
"Tom Kelly,Thomas Refis",1
"Tom Kelly,Vincent Laviron",1
"Tõivo Leedjärv,François Pottier",1
"Gabriel Scherer,Richard W.M. Jones",1
"Gabriel Scherer,Roma Sokolov",1
"Gabriel Scherer,Romain Beauxis",1
"Gabriel Scherer,Roven Gabriel",1
"Gabriel Scherer,Sadiq Jaffer",1
"Charlène_Gros,Vincent Laviron",1
"Chet Murthy,John Whitington",1
"Vincent Laviron,David Allsopp",1
"Török Edwin,Damien Doligez",1
"Ulugbek Abdullaev,Mark Shinwell",1
"Ulysse Gérard,Christophe Raffalli",1
"Ulysse Gérard,Gabriel Scherer",1
"Ulysse Gérard,Miod Vallat",1
"Ulysse Gérard,Samuel Vivien",1
"Ulysse Gérard,Xavier Leroy",1
"Ulysse Gérard,samsa1",1
"Bernhard Schommer,Benoit Vaugon",1
"Bernhard Schommer,David Allsopp",1
"Bernhard Schommer,Florian Angeletti",1
"Bernhard Schommer,Jacques Garrigue",1
"Bernhard Schommer,Sébastien Hinderer",1
"Bernhard Schommer,alainfrisch",1
"Bukolab99,Vincent Laviron",1
"Cedric Cellier,David Allsopp",1
"François Bobot,Lucas Pluvinage",1
"Gabriel Scherer,Stéphane Glondu",1
"Gabriel Scherer,Tadeu Zagallo",1
"Gabriel Scherer,Nicolas Ojeda Bar",1
"Gabriel Scherer,Olaf Hering",1
"Gabriel Scherer,Olivier Nicole",1
"Gabriel Scherer,Pierre Boutillier",1
"Gabriel Scherer,Pieter Goetschalckx",1
"Bart Jacobs,David Allsopp",1
"Bart Jacobs,Gabriel Scherer",1
"Vincent Laviron,Greta Yorsh",1
"Vincent Laviron,Jules Aguillon",1
"Vincent Laviron,KC Sivaramakrishnan",1
"Vincent Laviron,Kate",1
"Vincent Laviron,Kyle Miller",1
"Vincent Laviron,Nick Barnes",1
"Vincent Laviron,Nick Roberts",1
"Vincent Laviron,Olivier Nicole",1
"Vincent Laviron,Rian Douglas",1
"Vincent Laviron,Sadiq Jaffer",1
"Vincent Laviron,Sébastien Hinderer",1
"Vincent Laviron,zapashcanon",1
"Virgile Prevosto,David Allsopp",1
"Benoit Vaugon,Louis Gesbert",1
"Xavier Clerc,Sébastien Hinderer",1
"Xavier Clerc,xclerc",1
"Xavier Clerc,ygrek",1
"Xavier Leroy,Anil Madhavapeddy",1
"Vladimir Keleshev,Drup",1
"Vladimir Keleshev,Leo White",1
"Weng Shiwei,Oxana Kostikova",1
"Wiktor Kuchta,Vincent Laviron",1
"Wilfred Hughes,Daniel Bünzli",1
"Will Crichton,Gabriel Scherer",1
"Armaël Guéneau,Jacques-Henri Jourdan",1
"Armaël Guéneau,Nicolás Ojeda Bär",1
"Armaël Guéneau,Wiktor Kuchta",1
"Armaël Guéneau,Wilfred Hughes",1
"Armaël Guéneau,sliquister",1
"Arseniy Alekseyev,Florian Angeletti",1
"Gabriel Scherer,Jerome Vouillon",1
"Gabriel Scherer,Justin Frank",1
"Xavier Leroy,François Pottier",1
"Xavier Leroy,Frédéric Bour",1
"Xavier Leroy,Greta Yorsh",1
"Bartosz Modelski,Fabrice Buoro",1
"Basile Clement,Guillaume Petiot",1
"Basile Starynkevitch,Damien Doligez",1
"Basile Starynkevitch,Jacques Garrigue",1
"Benedikt Meurer,Wojciech Meyer",1
"Wojciech Meyer,Xavier Clerc",1
"Xavier Clerc,David Allsopp",1
"Xavier Clerc,Florian Angeletti",1
"Xavier Clerc,François Bobot",1
"Xavier Clerc,Gabriel Radanne",1
"Xavier Clerc,Hugo Heuzard",1
"Xavier Leroy,Benedikt Meurer",1
"Xavier Leroy,Bernhard Schommer",1
"Xavier Leroy,Charlène_Gros",1
"Xavier Leroy,Christophe Troestler",1
"Xavier Leroy,EduardoRFS",1
"Xavier Leroy,Edwin Török",1
"Xavier Leroy,Fabrice",1
"Xavier Leroy,Fourchaux",1
"Xavier Leroy,François Bobot",1
"Gabriel Scherer,Sergei Lebedev",1
"Gabriel Scherer,Geoff Gole",1
"Gabriel Scherer,Glen Mével",1
"Gabriel Scherer,Hannes Mehnert",1
"Gabriel Scherer,Hugo Herbelin",1
"Gabriel Scherer,Jan Midtgaard",1
"Gabriel Scherer,Janith Petangoda",1
"Armaël Guéneau,Armael",1
"Armaël Guéneau,Florian Angeletti",1
"Armaël Guéneau,Gabriel Scherer",1
"Xavier Leroy,Rich Neswold",1
"Xavier Leroy,Jonathan Protzenko",1
"Xavier Leroy,Jun FURUSE / 古瀬 淳",1
"Xavier Leroy,Jérémie Dimino",1
"Xavier Leroy,Keryan Didier",1
"Xavier Leroy,Leo White",1
"Xavier Leroy,Louis Gesbert",1
"Xavier Leroy,Max Mouratov",1
"Xavier Leroy,Maxence Guesdon",1
"Xavier Leroy,Nathanaël Courant",1
"Xavier Leroy,Nick Barnes",1
"Xavier Leroy,Nick Roberts",1
"Xavier Leroy,Anton Yabchinskiy",1
"Xavier Leroy,Takafumi Saikawa",1
"Xavier Leroy,alainfrisch",1
"Xavier Leroy,fabbing",1
"Xavier Leroy,fdopen",1
"Xavier Leroy,sonologico",1
"Xavier Leroy,whitequark",1
"Yishuai Li,Gabriel Scherer",1
"Yotam Barnoy,Vincent Laviron",1
"Antonin Décimo,Stefan Muenzel",1
"Antonin Décimo,Sudha Parimala",1
"Antonin Décimo,Ulysse Gérard",1
"Antonin Décimo,samsa1",1
"Antonin Décimo,zapashcanon",1
"Antonio Nuno Monteiro,David Allsopp",1
"Anukriti12,Nicolás Ojeda Bär",1
"Anukriti12,muskangarg21",1
"Gabriel Scherer,François Pottier",1
"François Bobot,Pierre Chambart",1
"François Bobot,alainfrisch",1
"François Bobot,doligez",1
"François Pottier,David Allsopp",1
"François Pottier,Florian Angeletti",1
"François Pottier,Pierre Chambart",1
"Frederic Bour,Thomas Refis",1
"Frédéric Bour,Mark Shinwell",1
"Antonin Décimo,Matt Walker",1
"Antonin Décimo,Matthew Else",1
"Xavier Leroy,Seb Hinderer",1
"Xavier Leroy,Simon Cruanes",1
"Xavier Leroy,Stefan Monnier",1
"Xavier Leroy,Stefan Muenzel",1
"Xavier Leroy,Sébastien Briais",1
"Zoggy,Jacques Garrigue",1
"Zoggy,Jan Midtgaard",1
"aalekseyev,Armaël Guéneau",1
"aalekseyev,Gabriel Scherer",1
"aalekseyev,yallop",1
"alainfrisch,Armaël Guéneau",1
"Antonin Décimo,Guillaume Munch-Maccagnoni",1
"Antonin Décimo,Haz",1
"Antonin Décimo,Jacques-Henri Jourdan",1
"Antonin Décimo,Josh Berdine",1
"Antonin Décimo,Jules Aguillon",1
"Gabriel Scherer,Lucas Pluvinage",1
"Gabriel Scherer,Manuel Hornung",1
"Gabriel Scherer,Masanori Ogino",1
"Gabriel Scherer,François Pottier",1
"Gabriel Scherer,François Bobot",1
"eutro,Gabriel Scherer",1
"eutro,Nick Barnes",1
"fabbing,Gabriel Scherer",1
"Antonin Décimo,Nat Mote",1
"Antonin Décimo,Nick Barnes",1
"Antonin Décimo,Olivier Nicole",1
"Antonin Décimo,Sadiq Jaffer",1
"alainfrisch,Fabrice Le Fessant",1
"alainfrisch,Hongbo Zhang",1
"alainfrisch,Jacques-Henri Jourdan",1
"alainfrisch,Leo White",1
"alainfrisch,Mark Shinwell",1
"alainfrisch,Olivier Andrieu",1
"alainfrisch,Richard Degenne",1
"alainfrisch,Sébastien Hinderer",1
"Yunxing Dai,Gabriel Scherer",1
"hhugo,Gabriel Scherer",1
"hhugo,Jeremy Yallop",1
"hhugo,Mark Shinwell",1
"hhugo,Markus Mottl",1
"hhugo,Nicolás Ojeda Bär",1
"hhugo,Pierre Chambart",1
"alainfrisch,maranget",1
"alainfrisch,objmagic",1
"amaluxx,Gabor Greif",1
"camlspotter,Damien Doligez",1
"camlspotter,Jacques Garrigue",1
"curiousleo,Chris Casinghino",1
"curiousleo,Xavier Leroy",1
"dongyan,Craig Ferguson",1
"dongyan,Xavier Leroy",1
"eutro,Florian Angeletti",1
"Gabriel Scherer,Christophe Raffalli",1
"Gabriel Scherer,Christophe Troestler",1
"Gabriel Scherer,Demi Marie Obenour",1
"Gabriel Scherer,Dhruv Maroo",1
"Gabriel Scherer,Drup",1
"octachron,Charles Chamberlain",1
"octachron,Christophe Raffalli",1
"octachron,Damien Doligez",1
"fabbing,KC Sivaramakrishnan",1
"fabbing,Sébastien Hinderer",1
"favonia,Xavier Leroy",1
"fdopen,Xavier Leroy",1
"gmevel,David Allsopp",1
"he32,Mark Shinwell",1
"hhugo,David Allsopp",1
"hhugo,Et7f3",1
"hirrolot,David Allsopp",1
"iguer,Gabriel Scherer",1
"lijunsong,iguer",1
"madroach,Nicolás Ojeda Bär",1
"maranget,Bernhard Schommer",1
"muskangarg21,Jérémie Dimino",1
"muskangarg21,Stephen Dolan",1
"objmagic,Leo White",1
"objmagic,Thomas Refis",1
"octachron,Alain Frisch",1
"Frédéric Bour,Thomas Refis",1
"Frédéric Bour,Xavier Leroy",1
"Gabriel Scherer,Gabriel de Perthuis",1
"Gabriel Scherer,Anil Madhavapeddy",1
"Gabriel Scherer,Chet Murthy",1
"Gabriel Scherer,Christoph Cullmann",1
"octachron,he32",1
"octachron,yallop",1
"octachron,Daniel Bünzli",1
"octachron,Greta Yorsh",1
"Anil Madhavapeddy,Sébastien Hinderer",1
"Anil Madhavapeddy,octachron",1
"Antal Spector-Zabusky,Matthew Else",1
"Antal Spector-Zabusky,Nicolas Chataing",1
"Antal Spector-Zabusky,Sadiq Jaffer",1
"Anton Bachin,Jacques Garrigue",1
"Anton Bachin,Jacques-Henri Jourdan",1
"Anton Yabchinskiy,Anil Madhavapeddy",1
"Antonin Décimo,Antal Spector-Zabusky",1
"Antonin Décimo,Daniel Bünzli",1
"Antonin Décimo,Edwin Török",1
"hirrolot,Daniel Bünzli",1
"sliquister,Gabriel Scherer",1
"shym,Gabriel Scherer",1
"yallop,octachron",1
"ygrek,Alain Frisch",1
"ygrek,Dwight Guth",1
"ygrek,Pieter Goetschalckx",1
"zapashcanon,Christiano Haesbaert",1
"Anil Madhavapeddy,Romain Beauxis",1
"zapashcanon,Florian Angeletti",1
"zapashcanon,Gabriel Scherer",1
"zapashcanon,Miod Vallat",1
"zapashcanon,Nicolas Ojeda Bar",1
"zett98,Antal Spector-Zabusky",1
"whitequark,Damien Doligez",1
"octachron,Jules Aguillon",1
"octachron,Luc Maranget",1
"pierreweis,Richard Bonichon",1
"pierreweis,octachron",1
"progman1,David Allsopp",1
"Aleksei Nikiforov,Nick Barnes",1
"Alex Fan,Nicolás Ojeda Bär",1
"AlexOnWork,Markus Mottl",1
"Alexander Skvortsov,David Allsopp",1
"Anarchos,Stephen Dolan",1
"Andreas Abel,Xavier Leroy",1
"Gabriel Radanne,alainfrisch",1
"tkob,Armael",1
"thierry-martinez,Gabriel Scherer",1
"steinuil,Gabriel Scherer",1
"sonologico,Xavier Leroy",1
"sliquister,Xavier Clerc",1
"sliquister,Jacques Garrigue",1
,
Committer Timezone Distribution,Unique Timezones: 17
Timezone,Commits
+00:00,14746
+01:00,8960
+02:00,6137
+03:00,20
+04:00,1
+05:00,30
+05:30,578
+08:00,58
+09:00,385
+10:00,33
+11:00,13
-03:00,22
-04:00,492
-05:00,346
-06:00,26
-07:00,84
-08:00,38
,
Contributors Experience,Average across 9344 files: 75.94%
File,Top Contributor Share (%)
Makefile.config,100.00
bytecomp/codegen.ml,100.00
bytecomp/codegen.mli,100.00
bytecomp/dectree.ml,100.00
bytecomp/dectree.mli,100.00
bytecomp/librarian.ml,100.00
bytecomp/librarian.mli,100.00
bytecomp/linker.ml,100.00
bytecomp/linker.mli,100.00
byterun/crc.c,100.00
