Field,Value
"Thomas Waldmann,Peter Gerber",1
"Thomas Waldmann,Phil Kulin",1
"Thomas Waldmann,Paul D",1
"Thomas Waldmann,Jakub Wilk",1
"Thomas Waldmann,Hartmut Goebel",1
"Thomas Waldmann,TW",1
"Thomas Waldmann,axapaxa",1
"Thomas Waldmann,bigtedde",1
"Thomas Waldmann,klemens",1
"Thomas Waldmann,Saurav Sachidanand",1
"Thomas Waldmann,Teemu Toivanen",1
"Thomas Waldmann,Thalian",1
"Thomas Waldmann,Wladimir Palant",1
"Thomas Waldmann,Stavros Korokithakis",1
"Thomas Waldmann,vhadzhiev",1
"Thomas Waldmann,ololoru",1
"Thomas Waldmann,kmq",1
"Thomas Waldmann,kmille",1
"Thomas Waldmann,enkore",1
"Tomás Andrighetti,Thomas Waldmann",1
"William D. Jones,Thomas Waldmann",1
"TuXicc,Marian Beermann",1
"bobthebadguy,Thomas Waldmann",1
"bigtedde,Thomas Waldmann",1
"anarcat,Benjamin Pereto",1
"Wladimir Palant,Thomas Waldmann",1
"klemens,Marian Beermann",1
"jetchirag,Thomas Waldmann",1
"lfam,infectormp",1
"schuft69,Thomas Waldmann",1
,
Committer Timezone Distribution,Unique Timezones: 18
Timezone,Commits
+00:00,62
+01:00,3219
+02:00,4913
+03:00,79
+04:00,11
+05:00,4
+05:30,20
+06:00,1
+07:00,1
+08:00,12
+09:00,2
+10:00,3
-03:00,2
-04:00,348
-05:00,141
-06:00,17
-07:00,54
-08:00,45
,
Contributors Experience,Average across 886 files: 84.47%
File,Top Contributor Share (%)
dedupstore/repository.py,100.00
doc/design.txt,100.00
dedupstore/archiver.py,100.00
dedupstore/store.py,100.00
dedupstore/chunker.py,100.00
dedupstore/chunkifier.py,100.00
dedupstore/_chunkifier.c,100.00
dedupestore/archiver.py,100.00
dedupestore/chunkifier.py,100.00
dedupestore/store.py,100.00
